id,task,type,input,output,source
T0287,COMPLETION_MEDIUM,NDA,"8.	 [당사는 본건 거래와 관련하여 다른 자(者)를 위한 중개인 또는 다른 자(者)의 대리인으로 행위하지 않으며, 오직 당사의 계산으로만 본건 거래를 고려하고 있음을 매각주체에 대해 진술 및 보장합니다. 당사 및/또는 당사의 대리인들은 매각주체의 사전 서면 동의 없이 (i) 본건 거래와 관련하여 다른 자(者)와 공동 매수인 또는 공동 투자자로서 행위하거나, (ii) 대상회사의 주식, 자산 또는 대출을 포함하는 어떠한 잠재적인 거래와 관련하여 다른 자(者)와 논의, 협상, 합의, 약정 또는 양해각서 체결(서면 또는 구두를 불문함)을 개시해서는 아니됩니다. 당사 및/또는 당사의 대리인들은 [BLANK]하여서는 아니됩니다. 잠재적 대출기관 또는 지분 투자기관과 사이에, 해당 대출기관 또는 지분 투자기관이 본건 거래와 관련하여 다른 당사자의 잠재적 대출기관 또는 지분 투자기관이 되는 것을 법상 또는 계약상 직접 또는 간접적으로 어떤 방식으로든 제한, 금지, 자제 기타 저해할 것으로 합리적으로 예상되는 서면 또는 구두의 계약, 약정 또는 기타 합의를 체결하는 것은 독점적 계약으로 간주됩니다].",인수금융을 위한 대출기관 또는 잠재적 자금제공자와의 사이에 본건 거래와 관련하여 차입 또는 투자금 조달에 관한 독점적 계약을 체결,"SY_WORK-#7984481-Sample NDA_(Kor, Unilateral)"
T0288,COMPLETION_MEDIUM,NDA,"9.	 본 확약서에서 달리 정하지 않는 한, 본 확약서에 따른 당사의 의무는 [BLANK]로부터 2년 동안 효력을 가집니다.",본 확약서 체결 및 매각주체에 대한 제출일,"SY_WORK-#7984482-Sample NDA_(Kor, Unilateral)"
T0289,COMPLETION_EASY,NDA,"9.	 본 확약서에서 달리 정하지 않는 한, 본 확약서에 따른 당사의 의무는 본 확약서 체결 및 매각주체에 대한 제출일로부터 [BLANK] 동안 효력을 가집니다.",2년,"SY_WORK-#7984483-Sample NDA_(Kor, Unilateral)"
T0290,COMPLETION_MEDIUM,NDA,"10.	 본건 거래에 여하한 방식 ([BLANK]를 포함하되 이에 한정하지 않음)으로 매각주체나 대상회사의 계열회사가 관여하거나 비밀 정보에 매각주체나 대상회사의 계열회사에 관한 정보가 포함된 경우, 당사는 본 확약서의 목적상 당사가 부담하는 여하한 의무를 해당 계열회사에 대해서도 동일하게 부담하며, 해당 계열회사는 당사의 본 확약서 위반으로 인하여 발생한 여하한 손해에 대하여 손해배상청구권 기타 여하한 권리를 매각주체와 동일하게 보유하는 것에 동의합니다.",비밀 정보를 제공하는 경우,"SY_WORK-#7984484-Sample NDA_(Kor, Unilateral)"
T0291,COMPLETION_EASY,NDA,"10.	 본건 거래에 여하한 방식 (비밀 정보를 제공하는 경우를 포함하되 이에 한정하지 않음)으로 [BLANK]가 관여하거나 비밀 정보에 매각주체나 대상회사의 계열회사에 관한 정보가 포함된 경우, 당사는 본 확약서의 목적상 당사가 부담하는 여하한 의무를 해당 계열회사에 대해서도 동일하게 부담하며, 해당 계열회사는 당사의 본 확약서 위반으로 인하여 발생한 여하한 손해에 대하여 손해배상청구권 기타 여하한 권리를 매각주체와 동일하게 보유하는 것에 동의합니다.",매각주체나 대상회사의 계열회사,"SY_WORK-#7984485-Sample NDA_(Kor, Unilateral)"
T0292,COMPLETION_EASY,NDA,"10.	 본건 거래에 여하한 방식 (비밀 정보를 제공하는 경우를 포함하되 이에 한정하지 않음)으로 매각주체나 대상회사의 계열회사가 관여하거나 비밀 정보에 [BLANK]에 관한 정보가 포함된 경우, 당사는 본 확약서의 목적상 당사가 부담하는 여하한 의무를 해당 계열회사에 대해서도 동일하게 부담하며, 해당 계열회사는 당사의 본 확약서 위반으로 인하여 발생한 여하한 손해에 대하여 손해배상청구권 기타 여하한 권리를 매각주체와 동일하게 보유하는 것에 동의합니다.",매각주체나 대상회사의 계열회사,"SY_WORK-#7984486-Sample NDA_(Kor, Unilateral)"
T0293,COMPLETION_EASY,NDA,"10.	 본건 거래에 여하한 방식 (비밀 정보를 제공하는 경우를 포함하되 이에 한정하지 않음)으로 매각주체나 대상회사의 계열회사가 관여하거나 비밀 정보에 매각주체나 대상회사의 계열회사에 관한 정보가 포함된 경우, 당사는 본 확약서의 목적상 당사가 부담하는 여하한 의무를 해당 [BLANK]에 대해서도 동일하게 부담하며, 해당 계열회사는 당사의 본 확약서 위반으로 인하여 발생한 여하한 손해에 대하여 손해배상청구권 기타 여하한 권리를 매각주체와 동일하게 보유하는 것에 동의합니다.",계열회사,"SY_WORK-#7984487-Sample NDA_(Kor, Unilateral)"
T0294,COMPLETION_EASY,NDA,"10.	 본건 거래에 여하한 방식 (비밀 정보를 제공하는 경우를 포함하되 이에 한정하지 않음)으로 매각주체나 대상회사의 계열회사가 관여하거나 비밀 정보에 매각주체나 대상회사의 계열회사에 관한 정보가 포함된 경우, 당사는 본 확약서의 목적상 당사가 부담하는 여하한 의무를 해당 계열회사에 대해서도 동일하게 부담하며, 해당 [BLANK]는 당사의 본 확약서 위반으로 인하여 발생한 여하한 손해에 대하여 손해배상청구권 기타 여하한 권리를 매각주체와 동일하게 보유하는 것에 동의합니다.",계열회사,"SY_WORK-#7984488-Sample NDA_(Kor, Unilateral)"
T0295,COMPLETION_MEDIUM,NDA,"10.	 본건 거래에 여하한 방식 (비밀 정보를 제공하는 경우를 포함하되 이에 한정하지 않음)으로 매각주체나 대상회사의 계열회사가 관여하거나 비밀 정보에 매각주체나 대상회사의 계열회사에 관한 정보가 포함된 경우, 당사는 본 확약서의 목적상 당사가 부담하는 여하한 의무를 해당 계열회사에 대해서도 동일하게 부담하며, 해당 계열회사는 당사의 본 확약서 위반으로 인하여 발생한 여하한 손해에 대하여 [BLANK]하는 것에 동의합니다.",손해배상청구권 기타 여하한 권리를 매각주체와 동일하게 보유,"SY_WORK-#7984489-Sample NDA_(Kor, Unilateral)"
T0296,COMPLETION_MEDIUM,NDA,"11.	 [BLANK]가 없는 이상 본 확약서의 내용은 수정될 수 없고, 본 확약서상 권리자가 그 권리의 행사를 지연하거나 행사하지 않거나, 부분적으로 행사하는 것에 의하여 당해 권리자가 권리를 포기한 것으로 간주되지 않으며, 다른 권리를 행사하는데 있어서도 영향을 받지 않습니다. 만약 본 확약서상 일부 조항이 무효 또는 집행 불가능한 것으로 판명되는 경우 이는 나머지 조항의 유효성이나 집행 가능성에 영향을 미치지 아니하며, 그러한 나머지 조항들은 계속 유효하게 존속합니다. 당사는 본 확약서에 명시된 의도를 명확히 하기 위하여, 대상회사가 제3의 수익자 지위에서 본 확약서 조항들에 따른 보호를 받는 것이 적절하다는 점을 인정하고 이에 동의합니다.",당사와 매각주체 사이에 합의,"SY_WORK-#7984490-Sample NDA_(Kor, Unilateral)"
T0297,COMPLETION_EASY,NDA,"11.	 당사와 매각주체 사이에 합의가 없는 이상 [BLANK]은 수정될 수 없고, 본 확약서상 권리자가 그 권리의 행사를 지연하거나 행사하지 않거나, 부분적으로 행사하는 것에 의하여 당해 권리자가 권리를 포기한 것으로 간주되지 않으며, 다른 권리를 행사하는데 있어서도 영향을 받지 않습니다. 만약 본 확약서상 일부 조항이 무효 또는 집행 불가능한 것으로 판명되는 경우 이는 나머지 조항의 유효성이나 집행 가능성에 영향을 미치지 아니하며, 그러한 나머지 조항들은 계속 유효하게 존속합니다. 당사는 본 확약서에 명시된 의도를 명확히 하기 위하여, 대상회사가 제3의 수익자 지위에서 본 확약서 조항들에 따른 보호를 받는 것이 적절하다는 점을 인정하고 이에 동의합니다.",본 확약서의 내용,"SY_WORK-#7984491-Sample NDA_(Kor, Unilateral)"
T0298,COMPLETION_MEDIUM,NDA,"11.	 당사와 매각주체 사이에 합의가 없는 이상 본 확약서의 내용은 수정될 수 없고, 본 확약서상 권리자가 그 권리의 행사를 지연하거나 행사하지 않거나, 부분적으로 행사하는 것에 의하여 당해 권리자가 [BLANK]되지 않으며, 다른 권리를 행사하는데 있어서도 영향을 받지 않습니다. 만약 본 확약서상 일부 조항이 무효 또는 집행 불가능한 것으로 판명되는 경우 이는 나머지 조항의 유효성이나 집행 가능성에 영향을 미치지 아니하며, 그러한 나머지 조항들은 계속 유효하게 존속합니다. 당사는 본 확약서에 명시된 의도를 명확히 하기 위하여, 대상회사가 제3의 수익자 지위에서 본 확약서 조항들에 따른 보호를 받는 것이 적절하다는 점을 인정하고 이에 동의합니다.",권리를 포기한 것으로 간주,"SY_WORK-#7984492-Sample NDA_(Kor, Unilateral)"
T0299,COMPLETION_MEDIUM,NDA,"11.	 당사와 매각주체 사이에 합의가 없는 이상 본 확약서의 내용은 수정될 수 없고, 본 확약서상 권리자가 그 권리의 행사를 지연하거나 행사하지 않거나, 부분적으로 행사하는 것에 의하여 당해 권리자가 권리를 포기한 것으로 간주되지 않으며, 다른 권리를 행사하는데 있어서도 영향을 받지 않습니다. 만약 본 확약서상 일부 조항이 [BLANK]되는 경우 이는 나머지 조항의 유효성이나 집행 가능성에 영향을 미치지 아니하며, 그러한 나머지 조항들은 계속 유효하게 존속합니다. 당사는 본 확약서에 명시된 의도를 명확히 하기 위하여, 대상회사가 제3의 수익자 지위에서 본 확약서 조항들에 따른 보호를 받는 것이 적절하다는 점을 인정하고 이에 동의합니다.",무효 또는 집행 불가능한 것으로 판명,"SY_WORK-#7984493-Sample NDA_(Kor, Unilateral)"
T0300,COMPLETION_EASY,NDA,"11.	 당사와 매각주체 사이에 합의가 없는 이상 본 확약서의 내용은 수정될 수 없고, 본 확약서상 권리자가 그 권리의 행사를 지연하거나 행사하지 않거나, 부분적으로 행사하는 것에 의하여 당해 권리자가 권리를 포기한 것으로 간주되지 않으며, 다른 권리를 행사하는데 있어서도 영향을 받지 않습니다. 만약 본 확약서상 일부 조항이 무효 또는 집행 불가능한 것으로 판명되는 경우 이는 나머지 조항의 [BLANK]에 영향을 미치지 아니하며, 그러한 나머지 조항들은 계속 유효하게 존속합니다. 당사는 본 확약서에 명시된 의도를 명확히 하기 위하여, 대상회사가 제3의 수익자 지위에서 본 확약서 조항들에 따른 보호를 받는 것이 적절하다는 점을 인정하고 이에 동의합니다.",유효성이나 집행 가능성,"SY_WORK-#7984494-Sample NDA_(Kor, Unilateral)"
T0301,COMPLETION_MEDIUM,NDA,"11.	 당사와 매각주체 사이에 합의가 없는 이상 본 확약서의 내용은 수정될 수 없고, 본 확약서상 권리자가 그 권리의 행사를 지연하거나 행사하지 않거나, 부분적으로 행사하는 것에 의하여 당해 권리자가 권리를 포기한 것으로 간주되지 않으며, 다른 권리를 행사하는데 있어서도 영향을 받지 않습니다. 만약 본 확약서상 일부 조항이 무효 또는 집행 불가능한 것으로 판명되는 경우 이는 나머지 조항의 유효성이나 집행 가능성에 영향을 미치지 아니하며, 그러한 나머지 조항들은 계속 유효하게 존속합니다. 당사는 본 확약서에 명시된 의도를 명확히 하기 위하여, 대상회사가 [BLANK]는 점을 인정하고 이에 동의합니다.",제3의 수익자 지위에서 본 확약서 조항들에 따른 보호를 받는 것이 적절하다,"SY_WORK-#7984495-Sample NDA_(Kor, Unilateral)"
T0302,COMPLETION_HARD,NDA,1. 당사는 비밀정보를 오로지 ,"본건 거래에 대한 당사의 평가 목적(“허용된 목적”) 을 위해서만 이용해야 합니다. 당사는 비밀정보에 대하여 엄격히 비밀을 유지하며, 매각주체의 사전 서면 동의가 없는 이상 비밀정보를 제3자에게 제공하거나 누설 또는 공개하거나 허용된 목적 이외의 목적으로 사용해서는 아니됩니다. 다만, 당사가 (i) 법률에 의하여 공개가 강제되거나 법원, 정부 또는 감독기관의 명령에 의하여 비밀정보를 공개하는 경우와 (ii) 허용된 목적을 위하여 비밀 정보를 취득할 필요가 있는 당사의 대리인들으로서 본 확약서를 준수할 것을 서면 확약한 대리인들에게 공개하는 경우에는 예외로 합니다. 당사가 위 (i)에 의하여 비밀정보를 공개해야 하는 경우 대상회사 및/또는 매각주체가 보호 조치를 취할 수 있도록 즉시 이를 매각주체에게 서면으로 통지해야 합니다. 당사는 비밀정보를 당사의 법률 자문사가 조언하는 바에 따라 법령에 의해 요구되는 한도 내에서만 공개되도록 해야 하고, 그에 따라 공개된 비밀정보는 가능한 비밀로 취급되도록 해야 합니다. 또한 [당사는 비밀정보에 자본시장과 금융투자업에 관한 법률에 따른 미공개중요정보가 포함될 수 있다는 점을 인지하고 이에 동의하며, 관련 법령을 위반하여 귀사나 그 계열회사의 유가증권에 관하여 자본시장과 금융투자업에 관한 법률상 미공개중요정보를 이용한 매매 그 밖의 거래 이용행위를 하지 아니하고, 타인에게 이를 이용하게 하지 않으며, 당사의 대리인, 임직원에게 이를 준수하게 할 것입니다.]","SY_WORK-#7984496-Sample NDA_(Kor, Unilateral)"
